diameter,density,mass,vm,pressure,primary_flow,particle_feed,state,source_file,tracker_id,cluster,proportion_bouncing,proportion_oscillating,proportion_penetrating
0.002,800.0,3.35103e-06,0.15,1.8,0.2,0.25,penetrating,800kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,907.0,11,0.168,0.194,0.638
0.002,800.0,3.35103e-06,0.15,1.8,0.2,0.25,penetrating,800kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,908.0,11,0.168,0.194,0.638
0.002,800.0,3.35103e-06,0.15,1.8,0.2,0.25,penetrating,800kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,909.0,11,0.168,0.194,0.638
0.002,800.0,3.35103e-06,0.15,1.8,0.2,0.25,penetrating,800kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,910.0,11,0.168,0.194,0.638
0.002,800.0,3.35103e-06,0.15,1.8,0.2,0.25,penetrating,800kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,911.0,11,0.168,0.194,0.638
0.002,800.0,3.35103e-06,0.15,1.8,0.2,0.25,penetrating,800kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,912.0,11,0.168,0.194,0.638
0.002,800.0,3.35103e-06,0.15,1.8,0.2,0.25,penetrating,800kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,913.0,11,0.168,0.194,0.638
0.002,800.0,3.35103e-06,0.15,1.8,0.2,0.25,penetrating,800kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,914.0,11,0.168,0.194,0.638
0.002,800.0,3.35103e-06,0.15,1.8,0.2,0.25,penetrating,800kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,915.0,11,0.168,0.194,0.638
0.002,800.0,3.35103e-06,0.15,1.8,0.2,0.25,penetrating,800kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,916.0,11,0.168,0.194,0.638
0.002,800.0,3.35103e-06,0.15,1.8,0.2,0.25,penetrating,800kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,917.0,11,0.168,0.194,0.638
0.002,800.0,3.35103e-06,0.15,1.8,0.2,0.25,penetrating,800kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,918.0,11,0.168,0.194,0.638
0.002,800.0,3.35103e-06,0.15,1.8,0.2,0.25,penetrating,800kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,919.0,11,0.168,0.194,0.638
0.002,800.0,3.35103e-06,0.15,1.8,0.2,0.25,penetrating,800kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,920.0,11,0.168,0.194,0.638
0.002,800.0,3.35103e-06,0.15,1.8,0.2,0.25,penetrating,800kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,921.0,11,0.168,0.194,0.638
0.002,800.0,3.35103e-06,0.15,1.8,0.2,0.25,penetrating,800kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,922.0,11,0.168,0.194,0.638
0.002,800.0,3.35103e-06,0.15,1.8,0.2,0.25,penetrating,800kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,923.0,11,0.168,0.194,0.638
0.002,800.0,3.35103e-06,0.15,1.8,0.2,0.25,penetrating,800kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,924.0,11,0.168,0.194,0.638
0.002,800.0,3.35103e-06,0.15,1.8,0.2,0.25,penetrating,800kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,925.0,11,0.168,0.194,0.638
0.002,800.0,3.35103e-06,0.15,1.8,0.2,0.25,penetrating,800kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,926.0,11,0.168,0.194,0.638
0.002,800.0,3.35103e-06,0.15,1.8,0.2,0.25,penetrating,800kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,927.0,11,0.168,0.194,0.638
0.002,800.0,3.35103e-06,0.15,1.8,0.2,0.25,penetrating,800kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,928.0,11,0.168,0.194,0.638
0.002,800.0,3.35103e-06,0.15,1.8,0.2,0.25,penetrating,800kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,929.0,11,0.168,0.194,0.638
0.002,800.0,3.35103e-06,0.15,1.8,0.2,0.25,penetrating,800kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,930.0,11,0.168,0.194,0.638
0.002,800.0,3.35103e-06,0.15,1.8,0.2,0.25,penetrating,800kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,931.0,11,0.168,0.194,0.638
0.002,800.0,3.35103e-06,0.15,1.8,0.2,0.25,penetrating,800kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,932.0,11,0.168,0.194,0.638
0.002,800.0,3.35103e-06,0.15,1.8,0.2,0.25,penetrating,800kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,933.0,11,0.168,0.194,0.638
0.002,800.0,3.35103e-06,0.15,1.8,0.2,0.25,penetrating,800kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,934.0,11,0.168,0.194,0.638
0.002,800.0,3.35103e-06,0.15,1.8,0.2,0.25,penetrating,800kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,935.0,11,0.168,0.194,0.638
0.002,800.0,3.35103e-06,0.15,1.8,0.2,0.25,penetrating,800kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,936.0,11,0.168,0.194,0.638
0.002,800.0,3.35103e-06,0.15,1.8,0.2,0.25,penetrating,800kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,937.0,11,0.168,0.194,0.638
0.002,800.0,3.35103e-06,0.15,1.8,0.2,0.25,penetrating,800kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,938.0,11,0.168,0.194,0.638
0.002,800.0,3.35103e-06,0.15,1.8,0.2,0.25,penetrating,800kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,939.0,11,0.168,0.194,0.638
0.002,800.0,3.35103e-06,0.15,1.8,0.2,0.25,penetrating,800kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,940.0,11,0.168,0.194,0.638
0.002,800.0,3.35103e-06,0.15,1.8,0.2,0.25,penetrating,800kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,941.0,11,0.168,0.194,0.638
0.002,800.0,3.35103e-06,0.15,1.8,0.2,0.25,penetrating,800kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,942.0,11,0.168,0.194,0.638
0.002,800.0,3.35103e-06,0.15,1.8,0.2,0.25,penetrating,800kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,943.0,11,0.168,0.194,0.638
0.002,800.0,3.35103e-06,0.15,1.8,0.2,0.25,penetrating,800kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,944.0,11,0.168,0.194,0.638
0.002,800.0,3.35103e-06,0.15,1.8,0.2,0.25,penetrating,800kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,945.0,11,0.168,0.194,0.638
0.002,800.0,3.35103e-06,0.15,1.8,0.2,0.25,penetrating,800kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,946.0,11,0.168,0.194,0.638
0.002,800.0,3.35103e-06,0.15,1.8,0.2,0.25,penetrating,800kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,947.0,11,0.168,0.194,0.638
0.002,800.0,3.35103e-06,0.15,1.8,0.2,0.25,penetrating,800kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,948.0,11,0.168,0.194,0.638
0.002,800.0,3.35103e-06,0.15,1.8,0.2,0.25,penetrating,800kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,949.0,11,0.168,0.194,0.638
0.002,800.0,3.35103e-06,0.15,1.8,0.2,0.25,penetrating,800kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,950.0,11,0.168,0.194,0.638
0.002,800.0,3.35103e-06,0.15,1.8,0.2,0.25,penetrating,800kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,951.0,11,0.168,0.194,0.638
0.002,800.0,3.35103e-06,0.15,1.8,0.2,0.25,penetrating,800kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,952.0,11,0.168,0.194,0.638
0.002,800.0,3.35103e-06,0.15,1.8,0.2,0.25,penetrating,800kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,953.0,11,0.168,0.194,0.638
0.002,800.0,3.35103e-06,0.15,1.8,0.2,0.25,penetrating,800kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,954.0,11,0.168,0.194,0.638
0.002,800.0,3.35103e-06,0.15,1.8,0.2,0.25,penetrating,800kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,955.0,11,0.168,0.194,0.638
0.002,800.0,3.35103e-06,0.15,1.8,0.2,0.25,penetrating,800kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,956.0,11,0.168,0.194,0.638
0.002,800.0,3.35103e-06,0.15,1.8,0.2,0.25,penetrating,800kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,957.0,11,0.168,0.194,0.638
0.002,800.0,3.35103e-06,0.15,1.8,0.2,0.25,penetrating,800kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,958.0,11,0.168,0.194,0.638
0.002,800.0,3.35103e-06,0.15,1.8,0.2,0.25,penetrating,800kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,959.0,11,0.168,0.194,0.638
0.002,800.0,3.35103e-06,0.15,1.8,0.2,0.25,penetrating,800kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,960.0,11,0.168,0.194,0.638
0.002,800.0,3.35103e-06,0.15,1.8,0.2,0.25,penetrating,800kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,961.0,11,0.168,0.194,0.638
0.002,800.0,3.35103e-06,0.15,1.8,0.2,0.25,penetrating,800kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,962.0,11,0.168,0.194,0.638
0.002,800.0,3.35103e-06,0.15,1.8,0.2,0.25,penetrating,800kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,963.0,11,0.168,0.194,0.638
0.002,800.0,3.35103e-06,0.15,1.8,0.2,0.25,penetrating,800kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,964.0,11,0.168,0.194,0.638
0.002,800.0,3.35103e-06,0.15,1.8,0.2,0.25,penetrating,800kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,965.0,11,0.168,0.194,0.638
0.002,800.0,3.35103e-06,0.15,1.8,0.2,0.25,penetrating,800kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,966.0,11,0.168,0.194,0.638
0.002,800.0,3.35103e-06,0.15,1.8,0.2,0.25,penetrating,800kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,967.0,11,0.168,0.194,0.638
0.002,800.0,3.35103e-06,0.15,1.8,0.2,0.25,penetrating,800kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,968.0,11,0.168,0.194,0.638
0.002,800.0,3.35103e-06,0.15,1.8,0.2,0.25,penetrating,800kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,969.0,11,0.168,0.194,0.638
0.002,800.0,3.35103e-06,0.15,1.8,0.2,0.25,penetrating,800kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,970.0,11,0.168,0.194,0.638
0.002,800.0,3.35103e-06,0.15,1.8,0.2,0.25,penetrating,800kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,971.0,11,0.168,0.194,0.638
0.002,800.0,3.35103e-06,0.15,1.8,0.2,0.25,penetrating,800kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,972.0,11,0.168,0.194,0.638
0.002,800.0,3.35103e-06,0.15,1.8,0.2,0.25,penetrating,800kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,973.0,11,0.168,0.194,0.638
0.002,800.0,3.35103e-06,0.15,1.8,0.2,0.25,penetrating,800kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,974.0,11,0.168,0.194,0.638
0.002,800.0,3.35103e-06,0.15,1.8,0.2,0.25,penetrating,800kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,975.0,11,0.168,0.194,0.638
0.002,800.0,3.35103e-06,0.15,1.8,0.2,0.25,penetrating,800kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,976.0,11,0.168,0.194,0.638
0.002,800.0,3.35103e-06,0.15,1.8,0.2,0.25,penetrating,800kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,977.0,11,0.168,0.194,0.638
0.002,800.0,3.35103e-06,0.15,1.8,0.2,0.25,penetrating,800kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,978.0,11,0.168,0.194,0.638
0.002,800.0,3.35103e-06,0.15,1.8,0.2,0.25,penetrating,800kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,979.0,11,0.168,0.194,0.638
0.002,800.0,3.35103e-06,0.15,1.8,0.2,0.25,penetrating,800kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,980.0,11,0.168,0.194,0.638
0.002,800.0,3.35103e-06,0.15,1.8,0.2,0.25,penetrating,800kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,981.0,11,0.168,0.194,0.638
0.002,800.0,3.35103e-06,0.15,1.8,0.2,0.25,penetrating,800kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,982.0,11,0.168,0.194,0.638
0.002,800.0,3.35103e-06,0.15,1.8,0.2,0.25,penetrating,800kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,983.0,11,0.168,0.194,0.638
0.002,800.0,3.35103e-06,0.15,1.8,0.2,0.25,penetrating,800kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,984.0,11,0.168,0.194,0.638
0.002,800.0,3.35103e-06,0.15,1.8,0.2,0.25,penetrating,800kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,985.0,11,0.168,0.194,0.638
0.002,800.0,3.35103e-06,0.15,1.8,0.2,0.25,penetrating,800kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,986.0,11,0.168,0.194,0.638
0.002,800.0,3.35103e-06,0.15,1.8,0.2,0.25,penetrating,800kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,987.0,11,0.168,0.194,0.638
0.002,800.0,3.35103e-06,0.15,1.8,0.2,0.25,penetrating,800kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,988.0,11,0.168,0.194,0.638
0.002,800.0,3.35103e-06,0.15,1.8,0.2,0.25,penetrating,800kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,989.0,11,0.168,0.194,0.638
0.002,800.0,3.35103e-06,0.15,1.8,0.2,0.25,penetrating,800kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,990.0,11,0.168,0.194,0.638
0.002,800.0,3.35103e-06,0.15,1.8,0.2,0.25,penetrating,800kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,991.0,11,0.168,0.194,0.638
0.002,800.0,3.35103e-06,0.15,1.8,0.2,0.25,penetrating,800kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,992.0,11,0.168,0.194,0.638
0.002,800.0,3.35103e-06,0.15,1.8,0.2,0.25,penetrating,800kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,993.0,11,0.168,0.194,0.638
0.002,800.0,3.35103e-06,0.15,1.8,0.2,0.25,penetrating,800kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,994.0,11,0.168,0.194,0.638
0.002,800.0,3.35103e-06,0.15,1.8,0.2,0.25,penetrating,800kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,995.0,11,0.168,0.194,0.638
0.002,800.0,3.35103e-06,0.15,1.8,0.2,0.25,penetrating,800kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,996.0,11,0.168,0.194,0.638
0.002,800.0,3.35103e-06,0.15,1.8,0.2,0.25,penetrating,800kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,997.0,11,0.168,0.194,0.638
0.002,800.0,3.35103e-06,0.15,1.8,0.2,0.25,penetrating,800kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,998.0,11,0.168,0.194,0.638
0.002,800.0,3.35103e-06,0.15,1.8,0.2,0.25,penetrating,800kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,999.0,11,0.168,0.194,0.638
0.002,800.0,3.35103e-06,0.15,1.8,0.2,0.25,penetrating,800kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,1000.0,11,0.168,0.194,0.638
0.002,800.0,3.35103e-06,0.15,1.8,0.2,0.25,penetrating,800kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,1001.0,11,0.168,0.194,0.638
0.002,800.0,3.35103e-06,0.15,1.8,0.2,0.25,penetrating,800kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,1002.0,11,0.168,0.194,0.638
0.0001,800.0,4.18879e-10,0.15,0.1,0.02,1.0,penetrating,800kgm3_0.15vm_0.1bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,1004.0,18,0.418,0.046,0.536
0.0001,800.0,4.18879e-10,0.15,0.1,0.02,1.0,bouncing,800kgm3_0.15vm_0.1bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,1005.0,18,0.418,0.046,0.536
0.0001,800.0,4.18879e-10,0.15,0.1,0.02,1.0,bouncing,800kgm3_0.15vm_0.1bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,1006.0,18,0.418,0.046,0.536
0.0001,800.0,4.18879e-10,0.15,0.1,0.02,1.0,bouncing,800kgm3_0.15vm_0.1bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,1007.0,18,0.418,0.046,0.536
0.0001,800.0,4.18879e-10,0.15,0.1,0.02,1.0,bouncing,800kgm3_0.15vm_0.1bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,1008.0,18,0.418,0.046,0.536
0.0001,800.0,4.18879e-10,0.15,0.1,0.02,1.0,bouncing,800kgm3_0.15vm_0.1bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,1009.0,18,0.418,0.046,0.536
0.0001,800.0,4.18879e-10,0.15,0.1,0.02,1.0,bouncing,800kgm3_0.15vm_0.1bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,1010.0,18,0.418,0.046,0.536
0.0001,800.0,4.18879e-10,0.15,0.1,0.02,1.0,bouncing,800kgm3_0.15vm_0.1bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,1011.0,18,0.418,0.046,0.536
0.0001,800.0,4.18879e-10,0.15,0.1,0.02,1.0,bouncing,800kgm3_0.15vm_0.1bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,1012.0,18,0.418,0.046,0.536
0.0001,800.0,4.18879e-10,0.15,0.1,0.02,1.0,bouncing,800kgm3_0.15vm_0.1bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,1013.0,18,0.418,0.046,0.536
0.0001,800.0,4.18879e-10,0.15,0.1,0.02,1.0,bouncing,800kgm3_0.15vm_0.1bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,1014.0,18,0.418,0.046,0.536
0.0001,800.0,4.18879e-10,0.15,0.1,0.02,1.0,bouncing,800kgm3_0.15vm_0.1bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,1015.0,18,0.418,0.046,0.536
0.0001,800.0,4.18879e-10,0.15,0.1,0.02,1.0,bouncing,800kgm3_0.15vm_0.1bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,1016.0,18,0.418,0.046,0.536
0.0001,800.0,4.18879e-10,0.15,0.1,0.02,1.0,bouncing,800kgm3_0.15vm_0.1bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,1017.0,18,0.418,0.046,0.536
0.0001,800.0,4.18879e-10,0.15,0.1,0.02,1.0,bouncing,800kgm3_0.15vm_0.1bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,1018.0,18,0.418,0.046,0.536
0.0001,800.0,4.18879e-10,0.15,0.1,0.02,1.0,bouncing,800kgm3_0.15vm_0.1bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,1019.0,18,0.418,0.046,0.536
0.0001,800.0,4.18879e-10,0.15,0.1,0.02,1.0,bouncing,800kgm3_0.15vm_0.1bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,1020.0,18,0.418,0.046,0.536
0.0001,800.0,4.18879e-10,0.15,0.1,0.02,1.0,bouncing,800kgm3_0.15vm_0.1bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,1021.0,18,0.418,0.046,0.536
0.0001,800.0,4.18879e-10,0.15,0.1,0.02,1.0,bouncing,800kgm3_0.15vm_0.1bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,1022.0,18,0.418,0.046,0.536
0.0001,800.0,4.18879e-10,0.15,0.1,0.02,1.0,bouncing,800kgm3_0.15vm_0.1bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,1023.0,18,0.418,0.046,0.536
0.0001,800.0,4.18879e-10,0.15,0.1,0.02,1.0,bouncing,800kgm3_0.15vm_0.1bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,1024.0,18,0.418,0.046,0.536
0.0001,800.0,4.18879e-10,0.15,0.1,0.02,1.0,bouncing,800kgm3_0.15vm_0.1bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,1025.0,18,0.418,0.046,0.536
0.0001,800.0,4.18879e-10,0.15,0.1,0.02,1.0,bouncing,800kgm3_0.15vm_0.1bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,1026.0,18,0.418,0.046,0.536
0.0001,800.0,4.18879e-10,0.15,0.1,0.02,1.0,bouncing,800kgm3_0.15vm_0.1bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,1027.0,18,0.418,0.046,0.536
0.0001,800.0,4.18879e-10,0.15,0.1,0.02,1.0,bouncing,800kgm3_0.15vm_0.1bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,1028.0,18,0.418,0.046,0.536
0.0001,800.0,4.18879e-10,0.15,0.1,0.02,1.0,bouncing,800kgm3_0.15vm_0.1bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,1029.0,18,0.418,0.046,0.536
0.0001,800.0,4.18879e-10,0.15,0.1,0.02,1.0,bouncing,800kgm3_0.15vm_0.1bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,1030.0,18,0.418,0.046,0.536
0.0001,800.0,4.18879e-10,0.15,0.1,0.02,1.0,bouncing,800kgm3_0.15vm_0.1bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,1031.0,18,0.418,0.046,0.536
0.0001,800.0,4.18879e-10,0.15,0.1,0.02,1.0,bouncing,800kgm3_0.15vm_0.1bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,1032.0,18,0.418,0.046,0.536
0.0001,800.0,4.18879e-10,0.15,0.1,0.02,1.0,bouncing,800kgm3_0.15vm_0.1bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,1033.0,18,0.418,0.046,0.536
0.0001,800.0,4.18879e-10,0.15,0.1,0.02,1.0,bouncing,800kgm3_0.15vm_0.1bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,1034.0,18,0.418,0.046,0.536
0.0001,800.0,4.18879e-10,0.15,0.1,0.02,1.0,bouncing,800kgm3_0.15vm_0.1bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,1035.0,18,0.418,0.046,0.536
0.0001,800.0,4.18879e-10,0.15,0.1,0.02,1.0,bouncing,800kgm3_0.15vm_0.1bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,1036.0,18,0.418,0.046,0.536
0.0001,800.0,4.18879e-10,0.15,0.1,0.02,1.0,bouncing,800kgm3_0.15vm_0.1bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,1037.0,18,0.418,0.046,0.536
0.0001,800.0,4.18879e-10,0.15,0.1,0.02,1.0,bouncing,800kgm3_0.15vm_0.1bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,1038.0,18,0.418,0.046,0.536
0.0001,800.0,4.18879e-10,0.15,0.1,0.02,1.0,bouncing,800kgm3_0.15vm_0.1bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,1039.0,18,0.418,0.046,0.536
0.0001,800.0,4.18879e-10,0.15,0.1,0.02,1.0,bouncing,800kgm3_0.15vm_0.1bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,1040.0,18,0.418,0.046,0.536
0.0001,800.0,4.18879e-10,0.15,0.1,0.02,1.0,bouncing,800kgm3_0.15vm_0.1bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,1041.0,18,0.418,0.046,0.536
0.0001,800.0,4.18879e-10,0.15,0.1,0.02,1.0,bouncing,800kgm3_0.15vm_0.1bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,1042.0,18,0.418,0.046,0.536
0.0001,800.0,4.18879e-10,0.15,0.1,0.02,1.0,bouncing,800kgm3_0.15vm_0.1bar_primaryflow=0.02kgs_particlefeed=1kgs.csv,1043.0,18,0.418,0.046,0.536
