diameter,density,mass,vm,pressure,primary_flow,particle_feed,state,source_file,cluster,proportion_bouncing,proportion_oscillating,proportion_penetrating
0.0001,200.0,1.0472e-10,0.15,1.8,0.2,0.25,bouncing,200kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,50,0.99,0.0,0.01
0.0001,200.0,1.0472e-10,0.15,1.8,0.2,0.25,bouncing,200kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,50,0.99,0.0,0.01
0.0001,200.0,1.0472e-10,0.15,1.8,0.2,0.25,bouncing,200kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,50,0.99,0.0,0.01
0.0001,200.0,1.0472e-10,0.15,1.8,0.2,0.25,bouncing,200kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,50,0.99,0.0,0.01
0.0001,200.0,1.0472e-10,0.15,1.8,0.2,0.25,bouncing,200kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,50,0.99,0.0,0.01
0.0001,200.0,1.0472e-10,0.15,1.8,0.2,0.25,bouncing,200kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,50,0.99,0.0,0.01
0.0001,200.0,1.0472e-10,0.15,1.8,0.2,0.25,bouncing,200kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,50,0.99,0.0,0.01
0.0001,200.0,1.0472e-10,0.15,1.8,0.2,0.25,bouncing,200kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,50,0.99,0.0,0.01
0.0001,200.0,1.0472e-10,0.15,1.8,0.2,0.25,bouncing,200kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,50,0.99,0.0,0.01
0.0001,200.0,1.0472e-10,0.15,1.8,0.2,0.25,bouncing,200kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,50,0.99,0.0,0.01
0.0001,200.0,1.0472e-10,0.15,1.8,0.2,0.25,bouncing,200kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,50,0.99,0.0,0.01
0.0001,200.0,1.0472e-10,0.15,1.8,0.2,0.25,bouncing,200kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,50,0.99,0.0,0.01
0.0001,200.0,1.0472e-10,0.15,1.8,0.2,0.25,bouncing,200kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,50,0.99,0.0,0.01
0.0001,200.0,1.0472e-10,0.15,1.8,0.2,0.25,bouncing,200kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,50,0.99,0.0,0.01
0.0001,200.0,1.0472e-10,0.15,1.8,0.2,0.25,bouncing,200kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,50,0.99,0.0,0.01
0.0001,200.0,1.0472e-10,0.15,1.8,0.2,0.25,bouncing,200kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,50,0.99,0.0,0.01
0.0001,200.0,1.0472e-10,0.15,1.8,0.2,0.25,bouncing,200kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,50,0.99,0.0,0.01
0.0001,200.0,1.0472e-10,0.15,1.8,0.2,0.25,bouncing,200kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,50,0.99,0.0,0.01
0.0001,200.0,1.0472e-10,0.15,1.8,0.2,0.25,bouncing,200kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,50,0.99,0.0,0.01
0.0001,200.0,1.0472e-10,0.15,1.8,0.2,0.25,bouncing,200kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,50,0.99,0.0,0.01
0.0001,200.0,1.0472e-10,0.15,1.8,0.2,0.25,bouncing,200kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,50,0.99,0.0,0.01
0.0001,200.0,1.0472e-10,0.15,1.8,0.2,0.25,bouncing,200kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,50,0.99,0.0,0.01
0.0001,200.0,1.0472e-10,0.15,1.8,0.2,0.25,bouncing,200kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,50,0.99,0.0,0.01
0.0001,200.0,1.0472e-10,0.15,1.8,0.2,0.25,bouncing,200kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,50,0.99,0.0,0.01
0.0001,200.0,1.0472e-10,0.15,1.8,0.2,0.25,bouncing,200kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,50,0.99,0.0,0.01
0.0001,200.0,1.0472e-10,0.15,1.8,0.2,0.25,bouncing,200kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,50,0.99,0.0,0.01
0.0001,200.0,1.0472e-10,0.15,1.8,0.2,0.25,bouncing,200kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,50,0.99,0.0,0.01
0.0001,200.0,1.0472e-10,0.15,1.8,0.2,0.25,bouncing,200kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,50,0.99,0.0,0.01
0.0001,200.0,1.0472e-10,0.15,1.8,0.2,0.25,bouncing,200kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,50,0.99,0.0,0.01
0.0001,200.0,1.0472e-10,0.15,1.8,0.2,0.25,bouncing,200kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,50,0.99,0.0,0.01
0.0001,200.0,1.0472e-10,0.15,1.8,0.2,0.25,bouncing,200kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,50,0.99,0.0,0.01
0.0001,200.0,1.0472e-10,0.15,1.8,0.2,0.25,bouncing,200kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,50,0.99,0.0,0.01
0.0001,200.0,1.0472e-10,0.15,1.8,0.2,0.25,bouncing,200kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,50,0.99,0.0,0.01
0.0001,200.0,1.0472e-10,0.15,1.8,0.2,0.25,bouncing,200kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,50,0.99,0.0,0.01
0.0001,200.0,1.0472e-10,0.15,1.8,0.2,0.25,bouncing,200kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,50,0.99,0.0,0.01
0.0001,200.0,1.0472e-10,0.15,1.8,0.2,0.25,bouncing,200kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,50,0.99,0.0,0.01
0.0001,200.0,1.0472e-10,0.15,1.8,0.2,0.25,bouncing,200kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,50,0.99,0.0,0.01
0.0001,200.0,1.0472e-10,0.15,1.8,0.2,0.25,bouncing,200kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,50,0.99,0.0,0.01
0.0001,200.0,1.0472e-10,0.15,1.8,0.2,0.25,bouncing,200kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,50,0.99,0.0,0.01
0.0001,200.0,1.0472e-10,0.15,1.8,0.2,0.25,bouncing,200kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,50,0.99,0.0,0.01
0.0001,200.0,1.0472e-10,0.15,1.8,0.2,0.25,bouncing,200kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,50,0.99,0.0,0.01
0.0001,200.0,1.0472e-10,0.15,1.8,0.2,0.25,bouncing,200kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,50,0.99,0.0,0.01
0.0001,200.0,1.0472e-10,0.15,1.8,0.2,0.25,bouncing,200kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,50,0.99,0.0,0.01
0.0001,200.0,1.0472e-10,0.15,1.8,0.2,0.25,bouncing,200kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,50,0.99,0.0,0.01
0.0001,200.0,1.0472e-10,0.15,1.8,0.2,0.25,bouncing,200kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,50,0.99,0.0,0.01
0.0001,200.0,1.0472e-10,0.15,1.8,0.2,0.25,bouncing,200kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,50,0.99,0.0,0.01
0.0001,200.0,1.0472e-10,0.15,1.8,0.2,0.25,bouncing,200kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,50,0.99,0.0,0.01
0.0001,200.0,1.0472e-10,0.15,1.8,0.2,0.25,bouncing,200kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,50,0.99,0.0,0.01
0.0001,200.0,1.0472e-10,0.15,1.8,0.2,0.25,bouncing,200kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,50,0.99,0.0,0.01
0.0001,200.0,1.0472e-10,0.15,1.8,0.2,0.25,bouncing,200kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,50,0.99,0.0,0.01
0.0001,200.0,1.0472e-10,0.15,1.8,0.2,0.25,bouncing,200kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,50,0.99,0.0,0.01
0.0002,200.0,8.37758e-10,0.15,1.8,0.2,0.25,bouncing,200kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,71,0.26,0.74,0.0
0.0002,200.0,8.37758e-10,0.15,1.8,0.2,0.25,oscillating,200kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,71,0.26,0.74,0.0
0.0002,200.0,8.37758e-10,0.15,1.8,0.2,0.25,oscillating,200kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,71,0.26,0.74,0.0
0.0002,200.0,8.37758e-10,0.15,1.8,0.2,0.25,oscillating,200kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,71,0.26,0.74,0.0
0.0002,200.0,8.37758e-10,0.15,1.8,0.2,0.25,oscillating,200kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,71,0.26,0.74,0.0
0.0002,200.0,8.37758e-10,0.15,1.8,0.2,0.25,bouncing,200kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,71,0.26,0.74,0.0
0.0002,200.0,8.37758e-10,0.15,1.8,0.2,0.25,oscillating,200kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,71,0.26,0.74,0.0
0.0002,200.0,8.37758e-10,0.15,1.8,0.2,0.25,oscillating,200kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,71,0.26,0.74,0.0
0.0002,200.0,8.37758e-10,0.15,1.8,0.2,0.25,oscillating,200kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,71,0.26,0.74,0.0
0.0002,200.0,8.37758e-10,0.15,1.8,0.2,0.25,oscillating,200kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,71,0.26,0.74,0.0
0.0002,200.0,8.37758e-10,0.15,1.8,0.2,0.25,bouncing,200kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,71,0.26,0.74,0.0
0.0002,200.0,8.37758e-10,0.15,1.8,0.2,0.25,oscillating,200kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,71,0.26,0.74,0.0
0.0002,200.0,8.37758e-10,0.15,1.8,0.2,0.25,oscillating,200kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,71,0.26,0.74,0.0
0.0002,200.0,8.37758e-10,0.15,1.8,0.2,0.25,oscillating,200kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,71,0.26,0.74,0.0
0.0002,200.0,8.37758e-10,0.15,1.8,0.2,0.25,bouncing,200kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,71,0.26,0.74,0.0
0.0002,200.0,8.37758e-10,0.15,1.8,0.2,0.25,bouncing,200kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,71,0.26,0.74,0.0
0.0002,200.0,8.37758e-10,0.15,1.8,0.2,0.25,oscillating,200kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,71,0.26,0.74,0.0
0.0002,200.0,8.37758e-10,0.15,1.8,0.2,0.25,oscillating,200kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,71,0.26,0.74,0.0
0.0002,200.0,8.37758e-10,0.15,1.8,0.2,0.25,oscillating,200kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,71,0.26,0.74,0.0
0.0002,200.0,8.37758e-10,0.15,1.8,0.2,0.25,bouncing,200kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,71,0.26,0.74,0.0
0.0002,200.0,8.37758e-10,0.15,1.8,0.2,0.25,bouncing,200kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,71,0.26,0.74,0.0
0.0002,200.0,8.37758e-10,0.15,1.8,0.2,0.25,bouncing,200kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,71,0.26,0.74,0.0
0.0002,200.0,8.37758e-10,0.15,1.8,0.2,0.25,bouncing,200kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,71,0.26,0.74,0.0
0.0002,200.0,8.37758e-10,0.15,1.8,0.2,0.25,oscillating,200kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,71,0.26,0.74,0.0
0.0002,200.0,8.37758e-10,0.15,1.8,0.2,0.25,oscillating,200kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,71,0.26,0.74,0.0
0.0002,200.0,8.37758e-10,0.15,1.8,0.2,0.25,oscillating,200kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,71,0.26,0.74,0.0
0.0002,200.0,8.37758e-10,0.15,1.8,0.2,0.25,oscillating,200kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,71,0.26,0.74,0.0
0.0002,200.0,8.37758e-10,0.15,1.8,0.2,0.25,oscillating,200kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,71,0.26,0.74,0.0
0.0002,200.0,8.37758e-10,0.15,1.8,0.2,0.25,oscillating,200kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,71,0.26,0.74,0.0
0.0002,200.0,8.37758e-10,0.15,1.8,0.2,0.25,oscillating,200kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,71,0.26,0.74,0.0
0.0002,200.0,8.37758e-10,0.15,1.8,0.2,0.25,oscillating,200kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,71,0.26,0.74,0.0
0.0002,200.0,8.37758e-10,0.15,1.8,0.2,0.25,oscillating,200kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,71,0.26,0.74,0.0
0.0002,200.0,8.37758e-10,0.15,1.8,0.2,0.25,bouncing,200kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,71,0.26,0.74,0.0
0.0002,200.0,8.37758e-10,0.15,1.8,0.2,0.25,bouncing,200kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,71,0.26,0.74,0.0
0.0002,200.0,8.37758e-10,0.15,1.8,0.2,0.25,bouncing,200kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,71,0.26,0.74,0.0
0.0002,200.0,8.37758e-10,0.15,1.8,0.2,0.25,oscillating,200kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,71,0.26,0.74,0.0
0.0002,200.0,8.37758e-10,0.15,1.8,0.2,0.25,bouncing,200kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,71,0.26,0.74,0.0
0.0002,200.0,8.37758e-10,0.15,1.8,0.2,0.25,oscillating,200kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,71,0.26,0.74,0.0
0.0002,200.0,8.37758e-10,0.15,1.8,0.2,0.25,bouncing,200kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,71,0.26,0.74,0.0
0.0002,200.0,8.37758e-10,0.15,1.8,0.2,0.25,oscillating,200kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,71,0.26,0.74,0.0
0.0002,200.0,8.37758e-10,0.15,1.8,0.2,0.25,oscillating,200kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,71,0.26,0.74,0.0
0.0002,200.0,8.37758e-10,0.15,1.8,0.2,0.25,bouncing,200kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,71,0.26,0.74,0.0
0.0002,200.0,8.37758e-10,0.15,1.8,0.2,0.25,oscillating,200kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,71,0.26,0.74,0.0
0.0002,200.0,8.37758e-10,0.15,1.8,0.2,0.25,oscillating,200kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,71,0.26,0.74,0.0
0.0002,200.0,8.37758e-10,0.15,1.8,0.2,0.25,oscillating,200kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,71,0.26,0.74,0.0
0.0002,200.0,8.37758e-10,0.15,1.8,0.2,0.25,oscillating,200kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,71,0.26,0.74,0.0
0.0002,200.0,8.37758e-10,0.15,1.8,0.2,0.25,oscillating,200kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,71,0.26,0.74,0.0
0.0002,200.0,8.37758e-10,0.15,1.8,0.2,0.25,oscillating,200kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,71,0.26,0.74,0.0
0.0002,200.0,8.37758e-10,0.15,1.8,0.2,0.25,oscillating,200kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,71,0.26,0.74,0.0
0.0002,200.0,8.37758e-10,0.15,1.8,0.2,0.25,oscillating,200kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,71,0.26,0.74,0.0
0.0002,200.0,8.37758e-10,0.15,1.8,0.2,0.25,oscillating,200kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,71,0.26,0.74,0.0
0.0002,200.0,8.37758e-10,0.15,1.8,0.2,0.25,oscillating,200kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,71,0.26,0.74,0.0
0.0002,200.0,8.37758e-10,0.15,1.8,0.2,0.25,bouncing,200kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,71,0.26,0.74,0.0
0.0002,200.0,8.37758e-10,0.15,1.8,0.2,0.25,oscillating,200kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,71,0.26,0.74,0.0
0.0002,200.0,8.37758e-10,0.15,1.8,0.2,0.25,oscillating,200kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,71,0.26,0.74,0.0
0.0002,200.0,8.37758e-10,0.15,1.8,0.2,0.25,oscillating,200kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,71,0.26,0.74,0.0
0.0002,200.0,8.37758e-10,0.15,1.8,0.2,0.25,oscillating,200kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,71,0.26,0.74,0.0
0.0002,200.0,8.37758e-10,0.15,1.8,0.2,0.25,oscillating,200kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,71,0.26,0.74,0.0
0.0002,200.0,8.37758e-10,0.15,1.8,0.2,0.25,oscillating,200kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,71,0.26,0.74,0.0
0.0002,200.0,8.37758e-10,0.15,1.8,0.2,0.25,oscillating,200kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,71,0.26,0.74,0.0
0.0002,200.0,8.37758e-10,0.15,1.8,0.2,0.25,oscillating,200kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,71,0.26,0.74,0.0
0.0002,200.0,8.37758e-10,0.15,1.8,0.2,0.25,oscillating,200kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,71,0.26,0.74,0.0
0.0002,200.0,8.37758e-10,0.15,1.8,0.2,0.25,oscillating,200kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,71,0.26,0.74,0.0
0.0002,200.0,8.37758e-10,0.15,1.8,0.2,0.25,bouncing,200kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,71,0.26,0.74,0.0
0.0002,200.0,8.37758e-10,0.15,1.8,0.2,0.25,oscillating,200kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,71,0.26,0.74,0.0
0.0002,200.0,8.37758e-10,0.15,1.8,0.2,0.25,bouncing,200kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,71,0.26,0.74,0.0
0.0002,200.0,8.37758e-10,0.15,1.8,0.2,0.25,oscillating,200kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,71,0.26,0.74,0.0
0.0002,200.0,8.37758e-10,0.15,1.8,0.2,0.25,oscillating,200kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,71,0.26,0.74,0.0
0.0002,200.0,8.37758e-10,0.15,1.8,0.2,0.25,oscillating,200kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,71,0.26,0.74,0.0
0.0002,200.0,8.37758e-10,0.15,1.8,0.2,0.25,bouncing,200kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,71,0.26,0.74,0.0
0.0002,200.0,8.37758e-10,0.15,1.8,0.2,0.25,oscillating,200kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,71,0.26,0.74,0.0
0.0002,200.0,8.37758e-10,0.15,1.8,0.2,0.25,oscillating,200kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,71,0.26,0.74,0.0
0.0002,200.0,8.37758e-10,0.15,1.8,0.2,0.25,bouncing,200kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,71,0.26,0.74,0.0
0.0002,200.0,8.37758e-10,0.15,1.8,0.2,0.25,oscillating,200kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,71,0.26,0.74,0.0
0.0002,200.0,8.37758e-10,0.15,1.8,0.2,0.25,oscillating,200kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,71,0.26,0.74,0.0
0.0002,200.0,8.37758e-10,0.15,1.8,0.2,0.25,oscillating,200kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,71,0.26,0.74,0.0
0.0002,200.0,8.37758e-10,0.15,1.8,0.2,0.25,bouncing,200kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,71,0.26,0.74,0.0
0.0002,200.0,8.37758e-10,0.15,1.8,0.2,0.25,oscillating,200kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,71,0.26,0.74,0.0
0.0002,200.0,8.37758e-10,0.15,1.8,0.2,0.25,oscillating,200kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,71,0.26,0.74,0.0
0.0002,200.0,8.37758e-10,0.15,1.8,0.2,0.25,oscillating,200kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,71,0.26,0.74,0.0
0.0002,200.0,8.37758e-10,0.15,1.8,0.2,0.25,oscillating,200kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,71,0.26,0.74,0.0
0.0002,200.0,8.37758e-10,0.15,1.8,0.2,0.25,bouncing,200kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,71,0.26,0.74,0.0
0.0002,200.0,8.37758e-10,0.15,1.8,0.2,0.25,oscillating,200kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,71,0.26,0.74,0.0
0.0002,200.0,8.37758e-10,0.15,1.8,0.2,0.25,bouncing,200kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,71,0.26,0.74,0.0
0.0002,200.0,8.37758e-10,0.15,1.8,0.2,0.25,oscillating,200kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,71,0.26,0.74,0.0
0.0002,200.0,8.37758e-10,0.15,1.8,0.2,0.25,bouncing,200kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,71,0.26,0.74,0.0
0.0002,200.0,8.37758e-10,0.15,1.8,0.2,0.25,oscillating,200kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,71,0.26,0.74,0.0
0.0002,200.0,8.37758e-10,0.15,1.8,0.2,0.25,oscillating,200kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,71,0.26,0.74,0.0
0.0002,200.0,8.37758e-10,0.15,1.8,0.2,0.25,oscillating,200kgm3_0.15vm_1.8bar_primaryflow=0.2kgs_particlefeed=0.25kgs.csv,71,0.26,0.74,0.0
